Arpu,Bytes,CLV,Gameqoo,Hari_Ps,Indibox,Is_Churn2,Is_Churn3,Is_Churn,Is_Usage_Inet,Is_Usage_Voice,Jml_Tiket,Kwadran_Indihome,Lart,List_Asset,Ltarif,Minipack,Number of Records,Plblcl,PLC,Product,Range_Umur,Speed,Stb2,Stb3,STO,Techno,Upgrade_Speed,Usage,Wifi_Ext
375241,76109876306,8255302,0,9/27/2018 6:21:09 PM,0,CHURN,1,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),5,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,LWL,FIBER,0,20GB-100 GB,0
362645,2.46489E+11,6890255,0,12/26/2018 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),4,C17052-INETF20M-NETIZEN II 295000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,BGG,FIBER,0,>200 GB,0
775500,56404097874,43428000,0,11/22/2015 12:00:00 AM,0,NON CHURN,0,0,1,0,3,4,C19184 = CS19 - IndiHome Fit INET,4,C19184-INETF50M-490k-disc 490000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,20480,0,0,MKR,FIBER,0,20GB-100 GB,0
363000,,6171000,0,02/08/2019 00:00,0,CHURN,1,0,0,0,0,2,C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet,6,C18166-INETFL10M-210k 210000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,KRG,FIBER,0,NO USAGE,0
429000,94128446510,13728000,0,11/22/2017 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17029 = CS17 - New Indihome Lower Value INET,7,C17029-INETF20M-Revisi 1 290000,2,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,TPR,FIBER,0,20GB-100 GB,0
0,,0,0,05/10/2016 00:00,0,CHURN,1,1,0,0,0,2,C16007 = CS16 - INTERNET indiHOME Fiber,4,C16007-INETF10M-Standard 245000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,LKG,FIBER,0,NO USAGE,0
610500,1.82621E+11,15262500,0,06/01/2018 00:00,0,CHURN,1,0,1,0,0,4,C17048 = CS17-Program Upgrade Speed Baru,7,C17048-INETF30M-Upgrade Speed Baru 450000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,30720,0,0,PLM,FIBER,0,100GB-200GB,0
198000,45016910671,13068000,0,01/08/2015 00:00,0,NON CHURN,0,0,1,0,2,4,INDI10 = New IndiHOME Internet Winning Zone 1,4,INDI10-INETR2M1- New IndiHOME26071 250000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,2048,0,0,PKY,NON FIBER,0,20GB-100 GB,0
0,,0,0,11/09/2017 00:00,0,CHURN,1,1,0,0,0,1,C17086 = CS17 - IndiHome Promo NaRu 2017 (INET),9,C17086-INETFL10M-Standard 180000,5,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,TPR,FIBER,0,NO USAGE,0
412500,76667386095,25987500,0,04/04/2015 15:25,0,NON CHURN,0,0,1,0,0,4,INDI25 = New Indihome Pemenangan Internet Super Winning Z1,8,INDI25-INETR1M1-IndiHome Pemenangan 105000,2,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,1024,0,0,CSN,NON FIBER,0,20GB-100 GB,0
566500,95675280966,18694500,0,10/25/2017 12:00:00 AM,0,NON CHURN,0,0,1,0,3,4,C17024 = CS17 - New Indihome Deluxe INET,7,C17024-INETF10M-Standard 190000,2,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,KRG,FIBER,0,20GB-100 GB,0
544500,65395804575,18513000,0,9/17/2017 12:00:00 AM,0,NON CHURN,0,0,1,0,1,4,C17045 = CS17- Indihome Kemerdekaan (INTERNET),5,C17045-INETF20M-PROMO KEMERDEKAAN 290000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,CWA,FIBER,0,20GB-100 GB,0
308356,37684301710,4316984,0,5/17/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C19026 = CS19 - IndiHome Value INET tanpa OTT,5,C19026-INETF10M-200k 200000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,KLD,FIBER,0,20GB-100 GB,0
318293,1.82506E+11,4456102,0,5/21/2019 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT),7,C19044-INETF10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,CKA,NON FIBER,0,100GB-200GB,0
319000,33970254658,36366000,0,1/13/2011 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,TOP20R = Paket TOP 20 Pelanggan Retensi,2,TOP20R-INETR3M3-Retensi Pelanggan 695000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),h. 9-10 thn,3072,0,0,SUE,NON FIBER,0,20GB-100 GB,0
401500,6.92138E+11,8030000,0,11/10/2018 00:00,0,NON CHURN,0,0,1,0,2,4,C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT),12,C19044-INETF20M-310k 310000,2,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,1,0,PKY,FIBER,0,>200 GB,0
423500,2.16817E+11,36844500,0,4/24/2013 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,C15004 = CS - FTTH New Indihome Internet Super Winning Z1,5,INETR10M : New Pemenangan 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),g. 7-8 thn,10240,0,0,PLM,FIBER,0,>200 GB,0
489500,1162608855,5874000,0,07/04/2019 00:00,0,CHURN,1,0,1,0,0,4,C17036 = CS17 - 1P Internet Only,3,C17036-INETF10M-1P Inet Only 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,GAN,FIBER,0,< 20GB,0
641300,1.55782E+11,37195400,0,09/12/2015 00:00,0,NON CHURN,0,0,1,0,3,4,C17048 = CS17-Program Upgrade Speed Baru,5,C17048-INETF20M-Upgrade Speed Baru 290000,1,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,20480,0,0,KLD,FIBER,0,100GB-200GB,0
539000,2.10839E+11,11319000,0,10/17/2018 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,C17079 = CS17-Join Promo Quad Play IndiHome - kartuHALO (INET-VALUE),7,C17079-INETFL10M-Value 180000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,KRA,FIBER,0,>200 GB,0
352710,1.12353E+11,7406910,0,10/24/2018 12:00:00 AM,0,NON CHURN,0,0,1,0,5,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),6,C17052-INETF20M-NETIZEN II 295000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,MKR,FIBER,0,100GB-200GB,0
759000,,23529000,0,12/27/2017 12:00:00 AM,0,NON CHURN,0,0,0,0,1,4,C17026 = CS17 - New Indihome Premium INET,7,C17026-INETF20M-Standard 290000,2,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,BOO,FIBER,0,NO USAGE,0
139595,1.18343E+11,10888410,0,01/06/2014 00:00,0,NON CHURN,0,0,1,0,1,4,SJKTLO = Program Low Occupancy MSAN Combo Jakarta (Internet Only),3,SJKTLO-INETR1M1- Low Occupancy MSAN Combo 195000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),g. 7-8 thn,10240,0,0,GDS,FIBER,0,100GB-200GB,0
303858,14380316945,38893824,0,11/20/2009 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C16116 = Netizen Dinamic Price 2P INTERNET,3,C16116 - INETR3M3 - Standard 208000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),i. 11-15 thn,3072,0,0,MRY,FIBER,0,< 20GB,0
1959952,1.0401E+11,45078896,0,8/17/2018 12:00:00 AM,0,NON CHURN,0,0,1,0,3,4,C17026 = CS17 - New Indihome Premium INET,13,C17026-INETF100M-Standard 1200000,7,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,102400,0,0,TPR,FIBER,0,100GB-200GB,0
379500,87332114888,11385000,0,1/16/2018 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17086 = CS17 - IndiHome Promo NaRu 2017 (INET),6,C17086-INETFL10M-Standard 180000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,CPA,FIBER,0,20GB-100 GB,0
542300,41940897588,22776600,0,12/30/2016 12:00:00 AM,0,NON CHURN,0,0,1,0,1,4,C16118 = CS16 - Paket IndiHome Dinamic Price Deluxe (Internet),5,C16118 - INETF10M - Dinamic Price 248000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,BIN,FIBER,0,20GB-100 GB,0
581926,1.82311E+11,63429934,0,06/07/2011 00:00,0,NON CHURN,0,0,1,0,0,4,C19027 = CS19 - IndiHome Value INET + OTT,9,C19027-INETF10M-200k 200000,1,1,PL,0,3P (POTS-INTERNET-IPTV),h. 9-10 thn,10240,0,0,CLS,FIBER,0,100GB-200GB,0
121000,2.17316E+11,8712000,0,07/12/2014 09:36,0,NON CHURN,0,0,1,0,0,4,HSSP05 = Paket untuk HSSP Paket 384 &amp; 512 Kbps,2,INETR1M3 : HSSP Rp. 100.000 320000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),g. 7-8 thn,10240,0,0,PAG,FIBER,0,>200 GB,0
731568,1.65115E+11,42430944,0,9/28/2015 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,C15004 = CS - FTTH New Indihome Internet Super Winning Z1,7,INETR10M : New Pemenangan 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,MKR,FIBER,0,100GB-200GB,0
610500,1.7596E+11,36019500,0,08/12/2015 00:00,0,NON CHURN,0,0,1,0,5,4,C19156 = CS19 - Program Upgrade IndiHome - INET,11,C19156-INETF20M-Upgrade IndiHome Opsi 1_210k 210000,5,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,1,0,KTZ,FIBER,0,100GB-200GB,0
5500,,572000,0,11/27/2011 12:00:00 AM,0,CHURN,1,1,0,0,0,2,INDI25 = New Indihome Pemenangan Internet Super Winning Z1,7,INDI25-INETR5M1- IndiHome Pemenangan 150000,1,1,PL,0,3P (POTS-INTERNET-IPTV),h. 9-10 thn,5120,0,0,GAN,NON FIBER,0,NO USAGE,0
3428775,3.38812E+11,188582625,0,12/02/2015 00:00,0,NON CHURN,0,0,1,0,0,4,C15007 = CS - FTTH New Indihome Internet Winning Z1,5,C15007-INETR100M1-IndiHome Pemenangan 2750000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,102400,1,0,MKR,FIBER,0,>200 GB,0
429000,61744658114,22737000,0,2/23/2016 2:14:00 PM,0,NON CHURN,0,0,1,0,0,4,C17036 = CS17 - 1P Internet Only,4,C17036-INETF10M-1P Inet Only 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,BJD,FIBER,0,20GB-100 GB,0
475662,1069757177,10940226,0,8/20/2018 12:33:06 PM,0,NON CHURN,0,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),7,C17052-INETF10M-NETIZEN II 195000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,KHL,FIBER,0,< 20GB,0
376662,1898783255,8663226,0,8/21/2018 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),5,C17052-INETF20M-NETIZEN II 295000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,CWA,FIBER,0,< 20GB,0
363000,1.21601E+11,6897000,0,12/09/2018 00:00,0,NON CHURN,0,0,1,0,1,4,C17048 = CS17-Program Upgrade Speed Baru,5,C17048-INETF20M-Upgrade Speed Baru 290000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,BEK,FIBER,0,100GB-200GB,0
103700,92294628121,13584700,0,08/09/2009 00:00,0,NON CHURN,0,0,1,0,0,4,SCRET4 = KNS_2012_PROGRAM_HSSP_RETENSI_KARYAWAN_1_2_3_MB,2,SCRET4-INET1000S-PROGRAM HSSP RETENSI 1M 195000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),i. 11-15 thn,1024,0,0,TAN,FIBER,0,20GB-100 GB,0
338475,26146599,17600700,0,03/03/2016 00:00,0,NON CHURN,0,0,1,0,1,4,C16002 = CS16 - INTERNET indiHOME Lite,6,INETR1M3 : Standard New IndiHOME Disruptive 75000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,1024,0,0,GBC,FIBER,0,< 20GB,0
302500,34418655214,24805000,0,09/06/2013 00:00,0,NON CHURN,0,0,1,0,1,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),4,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),g. 7-8 thn,10240,0,0,TBE,FIBER,0,20GB-100 GB,0
440000,,8360000,0,12/01/2018 00:00,0,CHURN,1,0,0,0,0,2,C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet,6,C18166-INETFL20M-280k 280000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,KTZ,FIBER,0,NO USAGE,0
511500,63919545397,25575000,0,5/15/2016 12:00:00 AM,0,NON CHURN,0,0,1,0,5,4,C17048 = CS17-Program Upgrade Speed Baru,4,C17048-INETF20M-Upgrade Speed Baru 290000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,20480,0,0,PGB,FIBER,0,20GB-100 GB,0
412500,5.68401E+11,11137500,0,4/23/2018 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,C19189 = CS19 - IndiHome Streamix INET,7,C19189-INETF50M-420k 420000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,BIN,FIBER,0,>200 GB,0
489500,2193309034,16153500,0,10/12/2017 00:00,0,NON CHURN,0,0,1,0,0,4,C17048 = CS17-Program Upgrade Speed Baru,4,C17048-INETF20M-Upgrade Speed Baru 290000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,PLM,FIBER,0,< 20GB,0
484000,9732884489,59048000,0,5/15/2010 12:00:00 AM,0,NON CHURN,0,0,1,0,1,4,C17048 = CS17-Program Upgrade Speed Baru,5,C17048-INETF20M-Upgrade Speed Baru 290000,1,1,PL,0,3P (POTS-INTERNET-IPTV),i. 11-15 thn,20480,0,0,CPE,FIBER,0,< 20GB,0
396636,1.02964E+11,21814980,0,12/03/2015 00:00,0,NON CHURN,0,0,1,0,6,4,C19156 = CS19 - Program Upgrade IndiHome - INET,5,C19156-INETF20M-Upgrade IndiHome Opsi 1_210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,KLG,FIBER,0,100GB-200GB,0
82500,75298144321,1155000,0,5/27/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C18052 = CS18 - Indihome Gamer INET,5,C18052-INETC20M-290k 290000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,SEG,FIBER,0,20GB-100 GB,0
352000,10953457467,5280000,0,4/18/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT),7,C19044-INETF10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,GBC,FIBER,0,< 20GB,0
82500,62865150479,1155000,0,5/28/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C19016 = CS19 - IndiHome New Premium INET,8,C19016-INETF10M-195k 195000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,KRA,FIBER,0,20GB-100 GB,0
0,,0,0,07/02/2016 00:00,0,CHURN,1,1,0,0,0,2,,4,,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,TAN,FIBER,0,NO USAGE,0
363000,2.69293E+11,6897000,0,12/27/2018 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet,6,C18166-INETFL10M-210k 210000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,MKR,FIBER,0,>200 GB,0
111875,,1678125,0,4/17/2019 12:00:00 AM,0,NON CHURN,0,0,0,0,0,2,Telkom Data Internet,1,NEWHOMEWF-Standard (Internet) 0,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),d. 1-2 thn,10240,0,0,PLM,FIBER,0,NO USAGE,0
357500,56644443774,11797500,0,10/24/2017 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),4,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,BIN,FIBER,0,20GB-100 GB,0
346500,54972751476,6237000,0,1/27/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),4,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,CIB,FIBER,0,20GB-100 GB,0
82500,59991393330,1155000,0,5/29/2019 12:00:00 AM,0,CHURN,1,0,0,0,0,4,C19027 = CS19 - IndiHome Value INET + OTT,9,C19027-INETF10M-200k 200000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,TPR,FIBER,0,20GB-100 GB,0
368500,49955272271,5896000,0,03/01/2019 00:00,0,CHURN,1,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),6,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,JTN,FIBER,0,20GB-100 GB,0
255860,75304396623,33773520,0,7/21/2009 12:00:01 AM,0,NON CHURN,0,0,1,0,1,4,Telkom Data Internet,4,INETLOY10 - 0 0,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),i. 11-15 thn,10240,0,0,CBI,FIBER,0,20GB-100 GB,0
440000,2.63541E+11,7480000,0,2/16/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet,6,C18166-INETFL20M-280k 280000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,CIL,FIBER,0,>200 GB,0
510081,72750594886,7141134,0,05/03/2019 00:00,0,CHURN,1,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),7,C17052-INETF10M-NETIZEN II 195000,3,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,KLD,FIBER,0,20GB-100 GB,0
280500,,5610000,0,11/04/2018 00:00,0,CHURN,1,0,1,0,0,4,C17036 = CS17 - 1P Internet Only,4,C17036-INETF10M-1P Inet Only 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,KLD,FIBER,0,NO USAGE,0
35860,,788920,0,09/01/2018 00:00,0,CHURN,1,1,0,0,0,2,HSSP05 = Paket untuk HSSP Paket 384 &amp; 512 Kbps,3,INETR1M3 : HSSP Rp. 65.000 65000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),d. 1-2 thn,1024,0,0,PKY,FIBER,0,NO USAGE,0
352000,2.26756E+11,5280000,0,04/11/2019 00:00,0,NON CHURN,0,0,1,0,2,4,C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT),7,C19044-INETF10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,CPP,FIBER,0,>200 GB,0
35860,,860640,0,07/04/2018 08:23,0,NON CHURN,0,0,0,0,0,2,Telkom Data Internet,1,NEWHOMEWF-Standard (Internet) 0,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),e. 3-4 thn,10240,0,0,SKJ,NON FIBER,0,NO USAGE,0
71500,21368454,5076500,0,8/15/2014 12:00:00 AM,0,CHURN,1,0,1,0,0,4,HSSP05 = Paket untuk HSSP Paket 384 &amp; 512 Kbps,2,INETR1M3 : HSSP Rp. 65.000 65000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),f. 5-6 thn,1024,0,0,CPA,FIBER,0,< 20GB,0
458700,15521565687,27980700,0,6/25/2015 12:00:00 AM,0,CHURN,1,0,1,0,0,4,INDI25 = New Indihome Pemenangan Internet Super Winning Z1,6,INDI25-INETR3M1-IndiHome Pemenangan 125000,1,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,3072,0,0,TAN,NON FIBER,0,< 20GB,0
41360,,1778480,0,12/14/2016 12:00:00 AM,0,NON CHURN,0,0,0,0,0,2,MBSP01 = Upgrade MBSP dari 1P ke Indihome,5,MBSP01 - INET10Q5 - Free 175000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,GBC,FIBER,1,NO USAGE,0
424600,1.21029E+11,11464200,0,4/26/2018 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,C17029 = CS17 - New Indihome Lower Value INET,4,C17029-INETF20M-Revisi 1 290000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,KAL,FIBER,0,100GB-200GB,0
165000,3.02703E+11,2310000,0,5/27/2019 12:00:00 AM,0,CHURN,1,0,0,0,0,4,C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT),7,C19044-INETF10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,TPR,FIBER,0,>200 GB,0
367970,3.06201E+11,5151580,0,5/16/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT),7,C19044-INETF10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,TAN,FIBER,0,>200 GB,0
350757,1.3037E+11,5962869,0,02/01/2019 00:00,0,NON CHURN,0,0,1,0,0,4,C17029 = CS17 - New Indihome Lower Value INET,5,C17029-INETF20M-Revisi 1 290000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,BGG,FIBER,0,100GB-200GB,0
390500,65041205342,7029000,0,01/10/2019 00:00,0,CHURN,1,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),4,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,PSR,FIBER,0,20GB-100 GB,0
715000,2.43272E+11,16445000,0,7/30/2018 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,C17026 = CS17 - New Indihome Premium INET,10,C17026-INETF20M-Standard 290000,4,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,CKG,FIBER,0,>200 GB,0
973500,38568012195,19470000,0,11/27/2018 12:00:00 AM,0,NON CHURN,0,0,1,0,2,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),9,C17052-INETF40M-NETIZEN II 555000,5,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,40960,0,0,PSM,FIBER,0,20GB-100 GB,0
555500,2.95528E+11,13887500,0,06/01/2018 00:00,0,CHURN,1,0,1,0,0,4,C18024 = CS18 - New Internet Indihome Penuh Berkah,6,C18024-INETFL30M-370k 370000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,30720,0,0,BEK,FIBER,0,>200 GB,0
308000,1.03713E+11,12628000,0,02/09/2017 15:34,0,NON CHURN,0,0,1,0,6,4,C17055 = CS17 - New Indihome Netizen II INET KARYAWAN,7,C17055-INETF10M-Standard 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,SPL,FIBER,0,100GB-200GB,0
203831,23861396633,23644396,0,11/08/2010 00:00,0,NON CHURN,0,0,1,0,3,4,INDI10 = New IndiHOME Internet Winning Zone 1,2,INDI10-INETR2M1- New IndiHOME20958 250000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),h. 9-10 thn,2048,0,0,SLP,FIBER,0,20GB-100 GB,0
63360,,1330560,0,10/24/2018 12:00:00 AM,0,NON CHURN,0,0,0,0,0,2,Telkom Data Internet,1,NEWHOMEWF-Standard (Internet) 0,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),d. 1-2 thn,10240,0,0,CPE,FIBER,0,NO USAGE,0
151360,53410896736,10897920,0,7/16/2014 12:00:00 AM,0,CHURN,1,0,1,0,0,4,INDI10 = New IndiHOME Internet Winning Zone 1,3,INDI10-INETR1M1-New IndiHOME20957 195000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),g. 7-8 thn,10240,0,0,JAG,FIBER,0,20GB-100 GB,0
632500,38292191723,27197500,0,12/25/2016 12:00:00 AM,0,NON CHURN,0,0,1,0,1,4,C17029 = CS17 - New Indihome Lower Value INET,7,C17029-INETF20M-Revisi 1 290000,2,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,LGK,FIBER,0,20GB-100 GB,0
484000,3.97922E+11,10164000,0,10/13/2018 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,C18074 = CS18 - Internet Paket Merdeka 2018 diatas 20M,9,C18074-INETF20M-280k 280000,1,1,PL,1,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,1,0,RKS,FIBER,0,>200 GB,0
946000,6.19947E+11,43516000,0,09/02/2016 15:47,0,NON CHURN,0,0,1,0,3,4,C17048 = CS17-Program Upgrade Speed Baru,8,C17048-INETF40M-Upgrade Speed Baru 550000,2,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,40960,0,0,CSN,FIBER,0,>200 GB,0
635250,,59713500,0,8/30/2012 12:00:00 AM,0,NON CHURN,0,0,0,0,5,4,C19156 = CS19 - Program Upgrade IndiHome - INET,9,C19156-INETF20M-Upgrade IndiHome Opsi 1_210k 210000,3,1,PL,0,3P (POTS-INTERNET-IPTV),g. 7-8 thn,10240,1,0,BOO,FIBER,0,NO USAGE,0
0,,0,0,11/21/2011 12:00:00 AM,0,CHURN,1,1,0,0,0,2,SIPTV1 = IPTV GROOVIA PRIMA - Internet,6,SIPTV1-INET U1M GROOVY 1M SD 565000,0,1,PL,0,3P (POTS-INTERNET-IPTV),h. 9-10 thn,1024,0,0,CSN,NON FIBER,0,NO USAGE,0
429000,88886052008,63063000,0,04/03/2008 00:00,0,NON CHURN,0,0,1,0,0,4,C15004 = CS - FTTH New Indihome Internet Super Winning Z1,6,INETR10M : New Pemenangan 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),i. 11-15 thn,10240,0,0,BJD,FIBER,0,20GB-100 GB,0
