"Arpu","Bytes","CLV","Indibox","Is_Churn2","Is_Usage_Inet","Jml_Tiket","Kwadran_Indihome","Lart","List_Asset","Ltarif","Minipack","PLC","Product","Range_Umur","Speed","Stb2","STO","Techno","Upgrade_Speed","Usage","Wifi_Ext"
379500,49023811842,4933500,0,"CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",7,"C17052-INETF10M-NETIZEN II 195000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"BGG","FIBER",0,"20GB-100 GB",0
440000,477958000000,8360000,0,"CHURN",1,0,4,"C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet",6,"C18166-INETFL20M-280k 280000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"RMG","FIBER",0,">200 GB",0
346500,34656179720,8316000,0,"NON CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",4,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"GAN","FIBER",0,"20GB-100 GB",0
524700,276547000000,19413900,0,"NON CHURN",1,1,4,"C17048 = CS17-Program Upgrade Speed Baru",6,"C17048-INETF20M-Upgrade Speed Baru 290000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",20480,0,"SLP","FIBER",0,">200 GB",0
407000,134067000000,10582000,0,"NON CHURN",1,1,4,"C18024 = CS18 - New Internet Indihome Penuh Berkah",9,"C18024-INETFL10M-210k 210000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"CKG","FIBER",0,"100GB-200GB",0
701688,74002880863,24559080,0,"NON CHURN",1,0,4,"C17045 = CS17- Indihome Kemerdekaan (INTERNET)",4,"C17045-INETF30M-PROMO KEMERDEKAAN 450000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",30720,0,"KAL","FIBER",0,"20GB-100 GB",0
506000,5389266441,18216000,0,"CHURN",1,0,4,"C17024 = CS17 - New Indihome Deluxe INET",6,"C17024-INETF10M-Standard 190000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"KMT","FIBER",0,"< 20GB",0
374532,83243644770,8614236,0,"NON CHURN",1,2,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",5,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"CPD","FIBER",0,"20GB-100 GB",0
396000,333236000000,6336000,0,"NON CHURN",1,0,4,"C19027 = CS19 - IndiHome Value INET + OTT",9,"C19027-INETF10M-200k 200000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"DEP","FIBER",0,">200 GB",0
366025,286412000000,6222425,0,"NON CHURN",1,7,4,"C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet",7,"C18166-INETFL10M-210k 210000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"KRA","FIBER",0,">200 GB",0
335500,15394999251,18788000,0,"NON CHURN",1,1,4,"C15034 = CS - NON FTTH New Indihome Internet Super Winning Z1",4,"INETR1M : New Pemenangan 105000",0,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",1024,0,"CIB","FIBER",0,"< 20GB",0
381425,100074000000,9535625,0,"NON CHURN",1,0,4,"C17048 = CS17-Program Upgrade Speed Baru",6,"C17048-INETF20M-Upgrade Speed Baru 290000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"PSK","FIBER",0,"100GB-200GB",0
484000,79929094378,13552000,0,"CHURN",1,0,4,"C18010 = CS18 - Indihome Khusus Imlek INET",6,"C18010-INETFL20M-280K 280000",2,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",20480,0,"MRY","FIBER",0,"20GB-100 GB",0
400660,13012276808,26042900,0,"NON CHURN",1,2,4,"C19175 = CS19 - IndiHome Prestige INET",5,"C19175-INETF10M-185k 185000",1,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",1024,0,"MRY","NON FIBER",0,"< 20GB",0
357500,230138000000,25382500,0,"NON CHURN",1,4,4,"C19156 = CS19 - Program Upgrade IndiHome - INET",5,"C19156-INETF20M-Upgrade IndiHome Opsi 1_210k 210000",1,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",10240,0,"BIN","FIBER",0,">200 GB",0
566500,390355000000,19261000,0,"NON CHURN",1,1,4,"C17048 = CS17-Program Upgrade Speed Baru",6,"C17048-INETF20M-Upgrade Speed Baru 290000",2,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",20480,0,"CIB","FIBER",0,">200 GB",0
357500,241463000000,10725000,0,"NON CHURN",1,0,4,"C19195 = CS19 - Single Play INET",5,"C19195-INETF20M-310k 310000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"JBB","FIBER",0,">200 GB",0
291500,170823000000,7870500,0,"NON CHURN",1,1,4,"C17036 = CS17 - 1P Internet Only",2,"C17036-INETF10M-1P Inet Only 210000",0,0,"2P-NETIZEN (POTS-INTERNET)","e. 3-4 thn",10240,0,"MRD","FIBER",0,"100GB-200GB",0
346500,2149639,6583500,0,"CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",4,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"PGB","FIBER",0,"< 20GB",0
764500,4713048476,23699500,0,"NON CHURN",1,0,4,"C17026 = CS17 - New Indihome Premium INET",12,"C17026-INETF20M-Standard 290000",2,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",20480,0,"STR","FIBER",0,"< 20GB",0
363000,41459680764,7260000,0,"CHURN",1,0,4,"C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet",6,"C18166-INETFL10M-210k 210000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"PKY","FIBER",0,"20GB-100 GB",0
425700,684857000000,8088300,0,"NON CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",4,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"TAR","FIBER",0,">200 GB",0
270579,242674000000,3788106,0,"CHURN",0,0,4,"C19016 = CS19 - IndiHome New Premium INET",10,"C19016-INETF10M-195k 195000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"KHL","FIBER",0,">200 GB",0
374825,48612374810,12744050,0,"CHURN",1,0,4,"C17045 = CS17- Indihome Kemerdekaan (INTERNET)",5,"C17045-INETF10M-PROMO KEMERDEKAAN 190000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"LKG","FIBER",0,"20GB-100 GB",0
162360,12763547524,17210160,0,"CHURN",1,0,4,"INDI10 = New IndiHOME Internet Winning Zone 1",2,"INDI10-INETR1M1-New IndiHOME20957 195000",0,0,"2P-NETIZEN (POTS-INTERNET)","h. 9-10 thn",1024,0,"PSR","FIBER",0,"< 20GB",0
1160500,79604485096,16247000,0,"CHURN",1,0,4,"C17026 = CS17 - New Indihome Premium INET",11,"C17026-INETF40M-Standard 550000",6,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",40960,0,"GBC","FIBER",0,"20GB-100 GB",0
456500,8039882,11412500,0,"CHURN",1,0,4,"C18024 = CS18 - New Internet Indihome Penuh Berkah",6,"C18024-INETFL20M-280k 280000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",20480,0,"DEP","FIBER",0,"< 20GB",0
165000,333942000000,2145000,0,"CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",4,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"CPP","FIBER",0,">200 GB",0
268615,493267000000,3760610,0,"CHURN",0,0,4,"C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT)",7,"C19044-INETF10M-210k 210000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"CPP","FIBER",0,">200 GB",0
481800,187517000000,18308400,0,"CHURN",1,0,4,"C17048 = CS17-Program Upgrade Speed Baru",3,"C17048-INETF20M-Upgrade Speed Baru 290000",0,0,"2P-NETIZEN (POTS-INTERNET)","e. 3-4 thn",20480,0,"GPI","FIBER",0,"100GB-200GB",0
268970,135436000000,3765580,0,"CHURN",1,0,4,"C19027 = CS19 - IndiHome Value INET + OTT",9,"C19027-INETF20M-290k 290000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"CPP","NON FIBER",0,"100GB-200GB",0
583000,13556222286,12826000,0,"CHURN",1,0,4,"C18074 = CS18 - Internet Paket Merdeka 2018 diatas 20M",8,"C18074-INETF20M-280k 280000",2,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"SEG","FIBER",0,"< 20GB",0
352000,201497000000,5280000,0,"CHURN",1,0,4,"C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT)",7,"C19044-INETF10M-210k 210000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"PAR","FIBER",0,">200 GB",0
413565,5554624618,14061210,0,"NON CHURN",1,0,4,"C19156 = CS19 - Program Upgrade IndiHome - INET",6,"C19156-INETF20M-Upgrade IndiHome Opsi 1_210k 210000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"CLD","FIBER",0,"< 20GB",0
377643,154890000000,34365513,0,"NON CHURN",1,2,4,"C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet",6,"C18166-INETFL10M-210k 210000",1,0,"3P (POTS-INTERNET-IPTV)","g. 7-8 thn",10240,0,"CRI","FIBER",0,"100GB-200GB",0
1156060,216136000000,34681800,0,"NON CHURN",1,0,4,"C17026 = CS17 - New Indihome Premium INET",8,"C17026-INETF40M-Standard 550000",3,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",40960,0,"CPP","FIBER",0,">200 GB",0
264000,3528716191,39072000,0,"CHURN",1,0,4,"SCRET1 = KNS_2012_PROGRAM_HSSP_RETENSI_1_2_3_MB",2,"SCRET1-INET1000S-PROGRAM HSSP RETENSI 1M 195000",0,0,"2P-NETIZEN (POTS-INTERNET)","i. 11-15 thn",1024,0,"GAN","NON FIBER",0,"< 20GB",0
396000,117847000000,6732000,0,"CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",4,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"PDE","FIBER",0,"100GB-200GB",0
363000,196089000000,47553000,0,"NON CHURN",1,0,4,"C19064 = CS19 - Paket Upgrade Low FUP",4,"C19064-INETFL20M-270k 270000",0,0,"3P (POTS-INTERNET-IPTV)","i. 11-15 thn",10240,0,"RMG","FIBER",0,"100GB-200GB",0
522500,33949861607,17765000,0,"CHURN",1,0,4,"C17048 = CS17-Program Upgrade Speed Baru",6,"C17048-INETF20M-Upgrade Speed Baru 290000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",20480,0,"PSM","FIBER",0,"20GB-100 GB",0
489126,18725831730,31304064,0,"NON CHURN",1,4,4,"C19156 = CS19 - Program Upgrade IndiHome - INET",6,"C19156-INETF20M-Upgrade IndiHome Opsi 1_210k 210000",1,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",10240,0,"JTN","FIBER",0,"< 20GB",0
440000,164679000000,8800000,0,"NON CHURN",1,1,4,"C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet",7,"C18166-INETFL20M-280k 280000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"PKY","FIBER",0,"100GB-200GB",0
594000,63991592918,10098000,0,"NON CHURN",1,3,4,"C17024 = CS17 - New Indihome Deluxe INET",9,"C17024-INETF10M-Standard 190000",2,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,1,"LKG","FIBER",0,"20GB-100 GB",0
165000,135763000000,2310000,0,"CHURN",1,0,4,"C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT)",8,"C19044-INETF10M-210k 210000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"SLP","FIBER",0,"100GB-200GB",0
165000,23384019784,2145000,0,"CHURN",1,0,4,"C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT)",8,"C19044-INETF10M-210k 210000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"CPA","FIBER",0,"20GB-100 GB",0
546443,215050000000,18579062,0,"NON CHURN",1,6,4,"C17045 = CS17- Indihome Kemerdekaan (INTERNET)",4,"C17045-INETF20M-PROMO KEMERDEKAAN 290000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",20480,0,"CPE","FIBER",0,">200 GB",0
585612,28658243552,45092124,0,"NON CHURN",1,4,4,"C17048 = CS17-Program Upgrade Speed Baru",6,"C17048-INETF20M-Upgrade Speed Baru 290000",1,0,"3P (POTS-INTERNET-IPTV)","g. 7-8 thn",20480,0,"PDK","FIBER",0,"20GB-100 GB",0
427582,42030368899,5986148,0,"NON CHURN",1,0,4,"C17036 = CS17 - 1P Internet Only",2,"C17036-INETF10M-1P Inet Only 210000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"MRY","FIBER",0,"20GB-100 GB",0
482428,21677897410,27498396,0,"NON CHURN",1,1,4,"C15037 = CS - NON FTTH New Indihome Internet Winning Z1",8,"C15037-INETR1M1-New Pemenangan 105000",3,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",1024,0,"SRH","FIBER",0,"20GB-100 GB",0
407000,7419173131,10989000,0,"NON CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",5,"C17052-INETF10M-NETIZEN II 195000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"JAG","FIBER",0,"< 20GB",0
375241,81299655688,9005784,0,"NON CHURN",1,1,4,"C19156 = CS19 - Program Upgrade IndiHome - INET",5,"C19156-INETF20M-Upgrade IndiHome Opsi 1_210k 210000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"CID","FIBER",0,"20GB-100 GB",0
346500,67122197098,6237000,0,"NON CHURN",1,4,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",4,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"CBI","FIBER",0,"20GB-100 GB",0
178945,6611,12347205,0,"NON CHURN",1,0,4,"INDI10 = New IndiHOME Internet Winning Zone 1",2,"INDI10-INETR1M1-New IndiHOME26070 195000",0,0,"2P-NETIZEN (POTS-INTERNET)","f. 5-6 thn",10240,0,"PLM","FIBER",0,"< 20GB",0
451000,553293000000,9020000,0,"NON CHURN",1,0,4,"C18074 = CS18 - Internet Paket Merdeka 2018 diatas 20M",7,"C18074-INETF20M-280k 280000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"CIL","FIBER",0,">200 GB",0
387841,50099980817,5429774,0,"CHURN",1,0,4,"C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT)",7,"C19044-INETF10M-210k 210000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"PSM","FIBER",0,"20GB-100 GB",0
352000,137081000000,5280000,0,"CHURN",1,0,4,"C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT)",7,"C19044-INETF10M-210k 210000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"LBU","FIBER",0,"100GB-200GB",0
208824,85303468564,2923536,0,"CHURN",0,0,4,"C19061 = CS19 - IndiHome Value Varian Baru INET + OTT",7,"C19061-INETF10M-200k 200000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"KAL","NON FIBER",0,"20GB-100 GB",0
731500,111905000000,54862500,0,"NON CHURN",1,0,4,"C17048 = CS17-Program Upgrade Speed Baru",6,"C17048-INETF20M-Upgrade Speed Baru 290000",1,0,"3P (POTS-INTERNET-IPTV)","g. 7-8 thn",20480,0,"TPR","FIBER",0,"100GB-200GB",0
395468,120585000000,5141084,0,"CHURN",1,0,4,"C17048 = CS17-Program Upgrade Speed Baru",7,"C17048-INETF20M-Upgrade Speed Baru 290000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"CWA","FIBER",0,"100GB-200GB",0
442750,244335000000,9740500,0,"NON CHURN",1,3,4,"C18074 = CS18 - Internet Paket Merdeka 2018 diatas 20M",6,"C18074-INETF20M-280k 280000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"KTZ","FIBER",0,">200 GB",0
357500,93738567878,12155000,0,"NON CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",5,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"CPP","FIBER",0,"20GB-100 GB",0
504350,63732514603,40348000,0,"NON CHURN",1,5,4,"INDI25 = New Indihome Pemenangan Internet Super Winning Z1",6,"INDI25-INETR2M1- IndiHome Pemenangan 125000",0,0,"3P (POTS-INTERNET-IPTV)","g. 7-8 thn",2048,0,"CKG","NON FIBER",0,"20GB-100 GB",0
393162,283207000000,9435888,0,"NON CHURN",1,2,4,"C18024 = CS18 - New Internet Indihome Penuh Berkah",6,"C18024-INETFL10M-210k 210000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"LGK","FIBER",0,">200 GB",0
237035,171417000000,3318490,0,"CHURN",1,2,4,"C19027 = CS19 - IndiHome Value INET + OTT",12,"C19027-INETF10M-200k 200000",4,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"CPP","FIBER",0,"100GB-200GB",0
478500,54364358620,7656000,0,"CHURN",1,0,4,"C19016 = CS19 - IndiHome New Premium INET",8,"C19016-INETF10M-195k 195000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"KDY","FIBER",0,"20GB-100 GB",0
329998,252436000000,4949970,0,"CHURN",1,0,4,"C18052 = CS18 - Indihome Gamer INET",5,"C18052-INETC10M-190k 190000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"GBC","FIBER",0,">200 GB",0
208824,162795000000,2923536,0,"CHURN",0,0,4,"C19026 = CS19 - IndiHome Value INET tanpa OTT",5,"C19026-INETF10M-200k 200000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"TBE","NON FIBER",0,"100GB-200GB",0
342650,47911004752,45572450,0,"CHURN",1,0,4,"C15034 = CS - NON FTTH New Indihome Internet Super Winning Z1",4,"INETR1M : New Pemenangan 105000",0,0,"3P (POTS-INTERNET-IPTV)","i. 11-15 thn",1024,0,"KRG","NON FIBER",0,"20GB-100 GB",0
82500,106167000000,1155000,0,"CHURN",1,0,4,"C17024 = CS17 - New Indihome Deluxe INET",7,"C17024-INETF10M-Standard 190000",2,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"KMT","FIBER",0,"100GB-200GB",0
346500,24551491286,5544000,0,"CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",4,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"TPR","FIBER",0,"20GB-100 GB",0
399575,40266546414,5993625,0,"CHURN",1,0,4,"C19027 = CS19 - IndiHome Value INET + OTT",9,"C19027-INETF10M-200k 200000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"CKG","FIBER",0,"20GB-100 GB",0
471581,394729000000,10374782,0,"CHURN",1,0,4,"C18074 = CS18 - Internet Paket Merdeka 2018 diatas 20M",7,"C18074-INETF20M-280k 280000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"CBI","FIBER",0,">200 GB",0
375241,302874000000,8630543,0,"CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",5,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"SLP","FIBER",0,">200 GB",0
192500,111045000000,21752500,0,"NON CHURN",1,8,4,"C19156 = CS19 - Program Upgrade IndiHome - INET",1,"C19156-INETF20M-Upgrade IndiHome Opsi 1_210k 210000",0,0,"2P-NETIZEN (POTS-INTERNET)","h. 9-10 thn",10240,0,"KLB","FIBER",0,"100GB-200GB",0
346500,197674000000,6583500,0,"CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",4,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"TPR","FIBER",0,"100GB-200GB",0
396000,111319000000,5940000,0,"CHURN",1,0,4,"C19027 = CS19 - IndiHome Value INET + OTT",9,"C19027-INETF10M-200k 200000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"PSK","FIBER",0,"100GB-200GB",0
550270,256976000000,22010800,0,"NON CHURN",1,0,4,"C17048 = CS17-Program Upgrade Speed Baru",5,"C17048-INETF20M-Upgrade Speed Baru 290000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",20480,0,"PGG","FIBER",0,">200 GB",0
346500,212962000000,6583500,0,"NON CHURN",1,1,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",4,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"LGK","FIBER",0,">200 GB",0
379500,290640000000,13282500,0,"NON CHURN",1,3,4,"C19156 = CS19 - Program Upgrade IndiHome - INET",4,"C19156-INETF20M-Upgrade IndiHome Opsi 1_210k 210000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"KSB","FIBER",0,">200 GB",0
478500,137292000000,7177500,0,"NON CHURN",1,0,4,"C19016 = CS19 - IndiHome New Premium INET",8,"C19016-INETF10M-195k 195000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"PKY","FIBER",0,"100GB-200GB",0
346500,62223473053,5890500,0,"NON CHURN",1,1,4,"C17048 = CS17-Program Upgrade Speed Baru",6,"C17048-INETF20M-Upgrade Speed Baru 290000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"KRG","FIBER",0,"20GB-100 GB",0
346500,82628602255,13167000,0,"NON CHURN",1,1,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",4,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"SMI","FIBER",0,"20GB-100 GB",0
459800,88299195399,60693600,0,"NON CHURN",1,0,4,"C15034 = CS - NON FTTH New Indihome Internet Super Winning Z1",5,"INETR3M : New Pemenangan 125000",0,0,"3P (POTS-INTERNET-IPTV)","i. 11-15 thn",3072,0,"RMG","NON FIBER",0,"20GB-100 GB",0
581680,5666873424,20358800,0,"CHURN",1,0,4,"C17048 = CS17-Program Upgrade Speed Baru",4,"C17048-INETF20M-Upgrade Speed Baru 290000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",20480,0,"CPA","FIBER",0,"< 20GB",0
387860,22080160863,24047320,0,"NON CHURN",1,2,4,"INDI25 = New Indihome Pemenangan Internet Super Winning Z1",6,"INDI25-INETR5M1- IndiHome Pemenangan 150000",0,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",5120,0,"GBI","NON FIBER",0,"20GB-100 GB",0
255842,317835000000,3581788,0,"NON CHURN",1,1,4,"C19156 = CS19 - Program Upgrade IndiHome - INET",10,"C19156-INETF50M-Upgrade IndiHome 400000",2,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"MKR","NON FIBER",0,">200 GB",0
715104,375851000000,31464576,0,"NON CHURN",1,3,4,"C19156 = CS19 - Program Upgrade IndiHome - INET",7,"C19156-INETF50M-Upgrade IndiHome 400000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",20480,1,"BIN","FIBER",0,">200 GB",0
413693,95419978903,27303738,0,"NON CHURN",1,2,4,"INDI25 = New Indihome Pemenangan Internet Super Winning Z1",9,"INDI25-INETR2M1- IndiHome Pemenangan 125000",0,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",2048,0,"SLP","FIBER",0,"20GB-100 GB",0
198000,132255000000,17424000,0,"NON CHURN",1,1,4,"C16116 = Netizen Dinamic Price 2P INTERNET",5,"C16116 - INETR2M - Dinamic Price 208000",0,0,"2P-NETIZEN (POTS-INTERNET)","g. 7-8 thn",2048,0,"TJO","FIBER",0,"100GB-200GB",0
566500,332634000000,31157500,0,"NON CHURN",1,0,4,"C17029 = CS17 - New Indihome Lower Value INET",5,"C17029-INETF20M-Revisi 1 290000",0,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",20480,0,"LKG","FIBER",0,">200 GB",0
357500,129719000000,18947500,0,"NON CHURN",1,4,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",4,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",10240,0,"CLD","FIBER",0,"100GB-200GB",0
599500,158409000000,26378000,0,"NON CHURN",1,2,4,"C17048 = CS17-Program Upgrade Speed Baru",5,"C17048-INETF20M-Upgrade Speed Baru 290000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",20480,0,"KAL","NON FIBER",0,"100GB-200GB",0
365860,50342836069,15000260,0,"NON CHURN",1,0,4,"INDI25 = New Indihome Pemenangan Internet Super Winning Z1",5,"INDI25-INETR2M1- IndiHome Pemenangan 125000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",2048,0,"PKU","FIBER",0,"20GB-100 GB",0
506603,201558000000,9625457,0,"NON CHURN",1,0,4,"C19156 = CS19 - Program Upgrade IndiHome - INET",6,"C19156-INETF20M-Upgrade IndiHome Opsi 1_210k 210000",2,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"CWA","FIBER",0,">200 GB",0
959084,80677658780,58504124,0,"NON CHURN",1,4,4,"C17048 = CS17-Program Upgrade Speed Baru",7,"C17048-INETF30M-Upgrade Speed Baru 450000",1,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",30720,1,"KLG","FIBER",0,"20GB-100 GB",0
429305,455682000000,6439575,0,"CHURN",1,0,4,"C19027 = CS19 - IndiHome Value INET + OTT",9,"C19027-INETF10M-200k 200000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"CIB","FIBER",0,">200 GB",0
396000,32739772097,6732000,0,"CHURN",1,0,4,"C19027 = CS19 - IndiHome Value INET + OTT",8,"C19027-INETF10M-200k 200000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"KBY","FIBER",0,"20GB-100 GB",0
412500,149490000000,22687500,0,"CHURN",1,0,4,"C15004 = CS - FTTH New Indihome Internet Super Winning Z1",4,"INETR10M : New Pemenangan 210000",0,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",10240,0,"SMI","FIBER",0,"100GB-200GB",0
